filepath,label,label_id,utt_id,generator,split
E:\specrnet\kaggle_chunks\real_ryan-original_chunk0022.wav,real,0,ryan-original_chunk0022,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0014.wav,real,0,trump-original_chunk0014,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0090.wav,fake,1,taylor-to-linus_chunk0090,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0017.wav,fake,1,trump-to-ryan_chunk0017,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0088.wav,fake,1,taylor-to-biden_chunk0088,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0120.wav,fake,1,taylor-to-musk_chunk0120,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0039.wav,fake,1,musk-to-trump_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0059.wav,fake,1,taylor-to-margot_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0076.wav,fake,1,taylor-to-ryan_chunk0076,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0041.wav,fake,1,Obama-to-Biden_chunk0041,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0133.wav,fake,1,biden-to-musk_chunk0133,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0032.wav,fake,1,linus-to-musk_chunk0032,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0064.wav,fake,1,biden-to-taylor_chunk0064,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0073.wav,fake,1,linus-to-ryan_chunk0073,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0069.wav,fake,1,musk-to-margot_chunk0069,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0130.wav,real,0,biden-original_chunk0130,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0045.wav,real,0,linus-original_chunk0045,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0126.wav,fake,1,trump-to-Biden_chunk0126,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0114.wav,fake,1,linus-to-musk_chunk0114,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0030.wav,real,0,musk-original_chunk0030,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0087.wav,fake,1,biden-to-Trump_chunk0087,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0029.wav,fake,1,biden-to-taylor_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0135.wav,fake,1,trump-to-musk_chunk0135,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0109.wav,fake,1,trump-to-linus_chunk0109,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0101.wav,fake,1,musk-to-linus_chunk0101,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0106.wav,real,0,linus-original_chunk0106,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0036.wav,fake,1,trump-to-Biden_chunk0036,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-linus_chunk0005.wav,fake,1,ryan-to-linus_chunk0005,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0146.wav,fake,1,musk-to-obama_chunk0146,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0136.wav,fake,1,taylor-to-obama_chunk0136,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0123.wav,fake,1,taylor-to-ryan_chunk0123,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0132.wav,fake,1,biden-to-linus_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0116.wav,fake,1,linus-to-margot_chunk0116,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0109.wav,real,0,taylor-original_chunk0109,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0127.wav,real,0,trump-original_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0053.wav,fake,1,linus-to-trump_chunk0053,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0021.wav,fake,1,trump-to-linus_chunk0021,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0072.wav,fake,1,musk-to-ryan_chunk0072,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0005.wav,fake,1,biden-to-musk_chunk0005,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0086.wav,real,0,obama-original_chunk0086,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0064.wav,fake,1,trump-to-musk_chunk0064,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0103.wav,fake,1,biden-to-musk_chunk0103,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0105.wav,fake,1,trump-to-taylor_chunk0105,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0112.wav,fake,1,linus-to-obama_chunk0112,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0129.wav,fake,1,Obama-to-Trump_chunk0129,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0047.wav,fake,1,Obama-to-Biden_chunk0047,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0059.wav,fake,1,biden-to-taylor_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0012.wav,real,0,linus-original_chunk0012,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0031.wav,fake,1,linus-to-obama_chunk0031,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0077.wav,fake,1,trump-to-linus_chunk0077,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0018.wav,fake,1,taylor-to-obama_chunk0018,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0120.wav,fake,1,biden-to-Obama_chunk0120,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0132.wav,fake,1,trump-to-musk_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0124.wav,fake,1,linus-to-obama_chunk0124,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0121.wav,fake,1,taylor-to-musk_chunk0121,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0103.wav,fake,1,trump-to-musk_chunk0103,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0143.wav,fake,1,musk-to-obama_chunk0143,kaggle,train
E:\specrnet\kaggle_chunks\real_margot-original_chunk0004.wav,real,0,margot-original_chunk0004,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0095.wav,fake,1,taylor-to-musk_chunk0095,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0063.wav,fake,1,linus-to-biden_chunk0063,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0140.wav,fake,1,taylor-to-margot_chunk0140,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0027.wav,fake,1,trump-to-Obama_chunk0027,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0064.wav,fake,1,trump-to-margot_chunk0064,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0029.wav,fake,1,taylor-to-musk_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0131.wav,real,0,trump-original_chunk0131,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0107.wav,fake,1,linus-to-margot_chunk0107,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0088.wav,fake,1,linus-to-obama_chunk0088,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0060.wav,fake,1,obama-to-taylor_chunk0060,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Trump_chunk0118.wav,fake,1,Obama-to-Trump_chunk0118,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0127.wav,fake,1,musk-to-obama_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0120.wav,fake,1,biden-to-ryan_chunk0120,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0119.wav,fake,1,taylor-to-biden_chunk0119,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0045.wav,fake,1,musk-to-biden_chunk0045,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0010.wav,fake,1,musk-to-obama_chunk0010,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0070.wav,fake,1,obama-to-linus_chunk0070,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0137.wav,fake,1,musk-to-trump_chunk0137,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0102.wav,fake,1,trump-to-Obama_chunk0102,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0001.wav,fake,1,trump-to-linus_chunk0001,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0074.wav,fake,1,taylor-to-margot_chunk0074,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0007.wav,fake,1,biden-to-Obama_chunk0007,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0006.wav,fake,1,trump-to-taylor_chunk0006,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0118.wav,fake,1,obama-to-taylor_chunk0118,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0059.wav,real,0,trump-original_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0040.wav,real,0,biden-original_chunk0040,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0070.wav,real,0,taylor-original_chunk0070,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0109.wav,fake,1,obama-to-linus_chunk0109,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0113.wav,fake,1,trump-to-margot_chunk0113,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0123.wav,fake,1,obama-to-margot_chunk0123,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0061.wav,fake,1,obama-to-taylor_chunk0061,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0110.wav,fake,1,trump-to-Obama_chunk0110,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0002.wav,fake,1,musk-to-margot_chunk0002,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0084.wav,fake,1,linus-to-margot_chunk0084,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0137.wav,real,0,trump-original_chunk0137,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0030.wav,fake,1,trump-to-ryan_chunk0030,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0056.wav,fake,1,taylor-to-biden_chunk0056,kaggle,train
E:\specrnet\kaggle_chunks\fake_margot-to-obama_chunk0014.wav,fake,1,margot-to-obama_chunk0014,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0130.wav,fake,1,taylor-to-margot_chunk0130,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-musk_chunk0127.wav,fake,1,linus-to-musk_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0122.wav,real,0,biden-original_chunk0122,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0023.wav,real,0,musk-original_chunk0023,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0022.wav,fake,1,musk-to-taylor_chunk0022,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0052.wav,real,0,linus-original_chunk0052,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0033.wav,fake,1,musk-to-trump_chunk0033,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-obama_chunk0139.wav,fake,1,musk-to-obama_chunk0139,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-linus_chunk0143.wav,fake,1,taylor-to-linus_chunk0143,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0020.wav,fake,1,musk-to-trump_chunk0020,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0052.wav,real,0,obama-original_chunk0052,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0112.wav,fake,1,taylor-to-obama_chunk0112,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0062.wav,fake,1,biden-to-linus_chunk0062,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0131.wav,fake,1,biden-to-Obama_chunk0131,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0083.wav,fake,1,trump-to-margot_chunk0083,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0026.wav,fake,1,musk-to-ryan_chunk0026,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0057.wav,fake,1,biden-to-musk_chunk0057,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0035.wav,fake,1,linus-to-margot_chunk0035,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0098.wav,fake,1,obama-to-margot_chunk0098,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0079.wav,fake,1,linus-to-margot_chunk0079,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-musk_chunk0088.wav,fake,1,trump-to-musk_chunk0088,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0059.wav,fake,1,biden-to-ryan_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0016.wav,fake,1,musk-to-linus_chunk0016,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0037.wav,fake,1,linus-to-taylor_chunk0037,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-margot_chunk0136.wav,fake,1,linus-to-margot_chunk0136,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0064.wav,fake,1,trump-to-Obama_chunk0064,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0146.wav,fake,1,biden-to-taylor_chunk0146,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Biden_chunk0128.wav,fake,1,trump-to-Biden_chunk0128,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0149.wav,fake,1,Obama-to-Biden_chunk0149,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0036.wav,fake,1,linus-to-ryan_chunk0036,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-ryan_chunk0005.wav,fake,1,trump-to-ryan_chunk0005,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0147.wav,fake,1,trump-to-taylor_chunk0147,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-Obama_chunk0047.wav,fake,1,trump-to-Obama_chunk0047,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0059.wav,fake,1,biden-to-Trump_chunk0059,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0100.wav,fake,1,obama-to-ryan_chunk0100,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0018.wav,fake,1,musk-to-trump_chunk0018,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0004.wav,fake,1,trump-to-taylor_chunk0004,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Trump_chunk0096.wav,fake,1,biden-to-Trump_chunk0096,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0104.wav,fake,1,Obama-to-Biden_chunk0104,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0101.wav,fake,1,obama-to-ryan_chunk0101,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-taylor_chunk0024.wav,fake,1,biden-to-taylor_chunk0024,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0057.wav,fake,1,taylor-to-margot_chunk0057,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-obama_chunk0004.wav,fake,1,ryan-to-obama_chunk0004,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0139.wav,fake,1,taylor-to-musk_chunk0139,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0022.wav,fake,1,obama-to-ryan_chunk0022,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0119.wav,fake,1,trump-to-linus_chunk0119,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0084.wav,real,0,trump-original_chunk0084,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-musk_chunk0132.wav,fake,1,taylor-to-musk_chunk0132,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0029.wav,fake,1,linus-to-obama_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0118.wav,fake,1,linus-to-obama_chunk0118,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0043.wav,fake,1,obama-to-linus_chunk0043,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0021.wav,fake,1,biden-to-musk_chunk0021,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-margot_chunk0070.wav,fake,1,trump-to-margot_chunk0070,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-ryan_chunk0006.wav,fake,1,obama-to-ryan_chunk0006,kaggle,train
E:\specrnet\kaggle_chunks\real_obama-original_chunk0024.wav,real,0,obama-original_chunk0024,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0051.wav,fake,1,trump-to-taylor_chunk0051,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0039.wav,fake,1,biden-to-margot_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\real_musk-original_chunk0072.wav,real,0,musk-original_chunk0072,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-biden_chunk0019.wav,fake,1,taylor-to-biden_chunk0019,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0087.wav,fake,1,obama-to-musk_chunk0087,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0091.wav,fake,1,taylor-to-obama_chunk0091,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0019.wav,fake,1,musk-to-biden_chunk0019,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0088.wav,fake,1,obama-to-margot_chunk0088,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0105.wav,fake,1,biden-to-margot_chunk0105,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0069.wav,fake,1,linus-to-taylor_chunk0069,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0032.wav,fake,1,taylor-to-trump_chunk0032,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0127.wav,fake,1,obama-to-linus_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0016.wav,fake,1,taylor-to-trump_chunk0016,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-musk_chunk0020.wav,fake,1,obama-to-musk_chunk0020,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-Obama_chunk0027.wav,fake,1,biden-to-Obama_chunk0027,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0104.wav,fake,1,musk-to-trump_chunk0104,kaggle,train
E:\specrnet\kaggle_chunks\fake_Obama-to-Biden_chunk0029.wav,fake,1,Obama-to-Biden_chunk0029,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0023.wav,fake,1,musk-to-trump_chunk0023,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-margot_chunk0127.wav,fake,1,obama-to-margot_chunk0127,kaggle,train
E:\specrnet\kaggle_chunks\real_linus-original_chunk0096.wav,real,0,linus-original_chunk0096,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0002.wav,fake,1,biden-to-linus_chunk0002,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-margot_chunk0008.wav,fake,1,taylor-to-margot_chunk0008,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0068.wav,fake,1,linus-to-taylor_chunk0068,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-obama_chunk0089.wav,fake,1,taylor-to-obama_chunk0089,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-ryan_chunk0115.wav,fake,1,biden-to-ryan_chunk0115,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-taylor_chunk0108.wav,fake,1,linus-to-taylor_chunk0108,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0055.wav,fake,1,musk-to-taylor_chunk0055,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-ryan_chunk0089.wav,fake,1,taylor-to-ryan_chunk0089,kaggle,train
E:\specrnet\kaggle_chunks\fake_taylor-to-trump_chunk0144.wav,fake,1,taylor-to-trump_chunk0144,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0082.wav,real,0,trump-original_chunk0082,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-trump_chunk0054.wav,fake,1,musk-to-trump_chunk0054,kaggle,train
E:\specrnet\kaggle_chunks\real_biden-original_chunk0110.wav,real,0,biden-original_chunk0110,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-taylor_chunk0022.wav,fake,1,trump-to-taylor_chunk0022,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-linus_chunk0074.wav,fake,1,obama-to-linus_chunk0074,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-ryan_chunk0040.wav,fake,1,linus-to-ryan_chunk0040,kaggle,train
E:\specrnet\kaggle_chunks\real_trump-original_chunk0030.wav,real,0,trump-original_chunk0030,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-biden_chunk0101.wav,fake,1,linus-to-biden_chunk0101,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-margot_chunk0034.wav,fake,1,musk-to-margot_chunk0034,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-obama_chunk0039.wav,fake,1,linus-to-obama_chunk0039,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-linus_chunk0071.wav,fake,1,biden-to-linus_chunk0071,kaggle,train
E:\specrnet\kaggle_chunks\fake_trump-to-linus_chunk0092.wav,fake,1,trump-to-linus_chunk0092,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0098.wav,fake,1,obama-to-taylor_chunk0098,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-ryan_chunk0111.wav,fake,1,musk-to-ryan_chunk0111,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-biden_chunk0106.wav,fake,1,musk-to-biden_chunk0106,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-musk_chunk0037.wav,fake,1,biden-to-musk_chunk0037,kaggle,train
E:\specrnet\kaggle_chunks\real_taylor-original_chunk0126.wav,real,0,taylor-original_chunk0126,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-taylor_chunk0129.wav,fake,1,musk-to-taylor_chunk0129,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-trump_chunk0005.wav,fake,1,ryan-to-trump_chunk0005,kaggle,train
E:\specrnet\kaggle_chunks\fake_biden-to-margot_chunk0024.wav,fake,1,biden-to-margot_chunk0024,kaggle,train
E:\specrnet\kaggle_chunks\fake_musk-to-linus_chunk0056.wav,fake,1,musk-to-linus_chunk0056,kaggle,train
E:\specrnet\kaggle_chunks\fake_obama-to-taylor_chunk0016.wav,fake,1,obama-to-taylor_chunk0016,kaggle,train
E:\specrnet\kaggle_chunks\fake_linus-to-trump_chunk0000.wav,fake,1,linus-to-trump_chunk0000,kaggle,train
E:\specrnet\kaggle_chunks\fake_ryan-to-obama_chunk0009.wav,fake,1,ryan-to-obama_chunk0009,kaggle,train
